No.    랭크,캐릭터 이름,CustomizeLv,체력,KB,속도,공격력,DPS,범위,빈도 F,발생 F  사거리  비용    재생산  특성
287-2,5超激レア,,閃雷機兵プラズマレイ,Lv 30 + 0,"42,500",5,24,"34,000","4,857",範囲,210,71,400,"4,110",27463010,対 浮いてる敵 超ダメージ（与ダメ x3～4）対 浮いてる敵 打たれ強い（被ダメ 1/4～1/5）無効（遅くする）2000003400000250020002740[第2形態][超激レア][対浮]
287-3,5超激レア,,閃雷輝兵ウイングレイ,Lv 30 + 0,"42,500",5,24,"34,000","4,857",範囲,210,71,400,"4,110",27463010,対 浮いてる敵 超ダメージ（与ダメ x3～4）対 浮いてる敵 超打たれ強い（被ダメ 1/6～1/7）無効（遅くする）2000003400000250020002740[第3形態][最上位形態][超激レア][対浮]
289-1,5超激レア,,鹿目まどか,Lv 30 + 0,"43,350",4,20,"28,050","3,463",範囲,243,44,550,"4,350",41464410,対 浮いてる敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 浮いてる敵 100％の確率で90～108F動きを遅くする対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）遠方範囲攻撃（450～800）1650002805000255016502900[第1形態][超激レア][対浮][対魔女]
289-2,5超激レア,,まどか＆ネコ,Lv 30 + 0,"43,350",4,20,"28,050","3,463",範囲,243,44,550,"4,350",41464410,対 浮いてる敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 浮いてる敵 100％の確率で90～108F動きを遅くする対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）遠方範囲攻撃（450～800）1650002805000255016502900[第2形態][最上位形態][超激レア][対浮][対魔女]
290-1,5超激レア,,暁美ほむら,Lv 30 + 0,"48,110",3,11,"34,510","5,203",範囲,199,30,455,"4,470",39464210,対 黒い敵 50％の確率で120～144F動きを止める対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）無効（遅くする）2030003451000283020302980[第1形態][超激レア][対黒][対魔女]
290-2,5超激レア,,ほむら＆ネコ,Lv 30 + 0,"48,110",3,11,"34,510","5,203",範囲,199,30,455,"4,470",39464210,対 黒い敵 50％の確率で120～144F動きを止める対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）無効（遅くする）2030003451000283020302980[第2形態][最上位形態][超激レア][対黒][対魔女]
291-1,5超激レア,,美樹さやか,Lv 30 + 0,"67,320",2,12,"33,320","5,812",範囲,172,33,400,"4,230",35463810,対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）体力50％以下で攻撃力上昇（与ダメ x1.5）100％の確率で1度だけ生き残る無効（ふっとばす）1960003332000396019602820[第1形態][超激レア][対魔女]
291-2,5超激レア,,さやか＆ネコ,Lv 30 + 0,"67,320",2,12,"33,320","5,812",範囲,172,33,400,"4,230",35463810,対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）体力50％以下で攻撃力上昇（与ダメ x1.5）100％の確率で1度だけ生き残る無効（ふっとばす）1960003332000396019602820[第2形態][最上位形態][超激レア][対魔女]
292-1,5超激レア,,巴マミ,Lv 30 + 0,"44,880",4,9,"39,780","4,388",範囲,272,33,475,"4,410",40464310,対 天使 超ダメージ（与ダメ x3～4）対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）遠方範囲攻撃（300～700）2340003978000264023402940[第1形態][超激レア][対天使][対魔女]
292-2,5超激レア,,マミ＆ネコ,Lv 30 + 0,"44,880",4,9,"39,780","4,388",範囲,272,33,475,"4,410",40464310,対 天使 超ダメージ（与ダメ x3～4）対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）遠方範囲攻撃（300～700）2340003978000264023402940[第2形態][最上位形態][超激レア][対天使][対魔女]
293-1,5超激レア,,佐倉杏子,Lv 30 + 0,"59,160",3,14,"40,460","5,300",範囲,229,50,435,"4,290",38464110,対 赤い敵 50％の確率でふっとばす対 赤い敵 50％の確率で250～300F攻撃力50％に低下対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）無効（攻撃力低下）2380004046000348023802860[第1形態][超激レア][対赤][対魔女]
293-2,5超激レア,,杏子＆ネコ,Lv 30 + 0,"59,160",3,14,"40,460","5,300",範囲,229,50,435,"4,290",38464110,対 赤い敵 50％の確率でふっとばす対 赤い敵 50％の確率で250～300F攻撃力50％に低下対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）無効（攻撃力低下）2380004046000348023802860[第2形態][最上位形態][超激レア][対赤][対魔女]
303-1,5超激レア,,ネコアイスゴースト,Lv 30 + 0,"23,800",3,8,"18,700","3,066",範囲,183,54,375,"3,300",17462010,対 天使 75％の確率で120～144F動きを止める1100001870000140011002200[第1形態][超激レア][対天使]
303-2,5超激レア,,ネコアイスファントム,Lv 30 + 0,"34,000",3,8,"26,350","4,320",範囲,183,54,375,"3,300",17462010,対 天使 75％の確率で120～144F動きを止める1550002635000200015502200[第2形態][超激レア][対天使]
303-3,5超激レア,,ネコアイスサキュバス,Lv 30 + 0,"34,000",3,8,"30,600","5,016",範囲,183,54,385,"3,300",17462010,対 天使 悪魔 75％の確率で120～144F動きを止める1800003060000200018002200[第3形態][最上位形態][超激レア][対天使][対悪魔]
305-1,5超激レア,,帝国陸軍カタパルズ,Lv 30 + 0,"136,000",3,5,"27,200","3,238",範囲,252,93,375,"4,875",54465710,対 ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ 50％の確率で250～300F攻撃力50％に低下対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（275～725）1600002720000800016003250[第1形態][超激レア][対ゾンビ]
305-2,5超激レア,,撃滅戦車ギガパルド,Lv 30 + 0,"136,000",3,5,"27,200","3,238",範囲,252,93,375,"4,875",54465710,対 ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ 50％の確率で250～300F攻撃力50％に低下対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（275～725）1600002720000800016003250[第2形態][超激レア][対ゾンビ]
305-3,5超激レア,,超撃滅戦車ギガパルド,Lv 30 + 0,"136,000",3,5,"27,200","3,238",範囲,252,93,400,"4,875",54465710,対 ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ 50％の確率で250～300F攻撃力50％に低下対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（150～725）1600002720000800016003250[第3形態][最上位形態][超激レア][対ゾンビ]
306-1,5超激レア,,古代軍船ガレーズ,Lv 30 + 0,"81,600",3,7,"64,600","4,906",範囲,395,114,440,"4,800",53465610,対 赤い敵 ゾンビ 超ダメージ（与ダメ x3～4）対 ゾンビ ゾンビキラー（撃破時蘇生無効）3800006460000480038003200[第1形態][超激レア][対赤][対ゾンビ]
306-2,5超激レア,,無敵艦隊シーガレオン,Lv 30 + 0,"81,600",3,7,"64,600","4,906",範囲,395,114,440,"4,800",53465610,対 赤い敵 ゾンビ 超ダメージ（与ダメ x3～4）対 ゾンビ ゾンビキラー（撃破時蘇生無効）3800006460000480038003200[第2形態][超激レア][対赤][対ゾンビ]
306-3,5超激レア,,超無敵艦隊シーガレオン,Lv 30 + 0,"81,600",3,7,"64,600","6,396",範囲,303,114,440,"4,800",53465610,対 赤い敵 ゾンビ 超ダメージ（与ダメ x3～4）対 ゾンビ ゾンビキラー（撃破時蘇生無効）3800006460000480038003200[第3形態][最上位形態][超激レア][対赤][対ゾンビ]
307-1,5超激レア,,飛空襲撃ボンバーズ,Lv 30 + 0,"68,000",5,10,"30,600","4,857",範囲,189,60,450,"4,950",55465810,対 ゾンビ 100％の確率でふっとばす対 ゾンビ ゾンビキラー（撃破時蘇生無効）1800003060000400018003300[第1形態][超激レア][対ゾンビ]
307-2,5超激レア,,飛行戦艦ボルボンバー,Lv 30 + 0,"68,000",5,10,"30,600","4,857",範囲,189,60,450,"4,950",55465810,対 ゾンビ 100％の確率でふっとばす対 ゾンビ ゾンビキラー（撃破時蘇生無効）1800003060000400018003300[第2形態][超激レア][対ゾンビ]
307-3,5超激レア,,超飛行戦艦ボルボンバー,Lv 30 + 0,"71,400",7,10,"30,600","4,857",範囲,189,60,450,"4,950",55465810,対 ゾンビ 100％の確率でふっとばす対 ゾンビ ゾンビキラー（撃破時蘇生無効）1800003060000420018003300[第3形態][最上位形態][超激レア][対ゾンビ]
311-1,5超激レア,,ネコナースキャンドル,Lv 30 + 0,"27,200",3,9,"26,010","3,941",範囲,198,99,445,"4,350",36463910,対 天使 エイリアン 50％の確率でふっとばす対 天使 エイリアン 50％の確率で120～144F動きを遅くする1530002601000160015302900[第1形態][超激レア][対天使][対エイリアン]
311-2,5超激レア,,ネコナースマリア,Lv 30 + 0,"42,500",3,9,"36,210","5,486",範囲,198,99,445,"4,350",36463910,対 天使 エイリアン 50％の確率でふっとばす対 天使 エイリアン 50％の確率で120～144F動きを遅くする2130003621000250021302900[第2形態][最上位形態][超激レア][対天使][対エイリアン]
317-1,5超激レア,,海王神ポセイドン,Lv 30 + 0,"38,250",5,30,"31,450","4,269",範囲,221,53,350,"3,900",25462810,対 メタルな敵 ゾンビ 100％の確率で100～120F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）1850003145000225018502600[第1形態][超激レア][対メタル][対ゾンビ]
317-2,5超激レア,,ポセイドラグーン,Lv 30 + 0,"51,000",5,30,"42,500","5,769",範囲,221,53,350,"3,900",25462810,対 メタルな敵 ゾンビ 100％の確率で100～120F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）2500004250000300025002600[第2形態][超激レア][対メタル][対ゾンビ]
317-3,5超激レア,,Gポセイドラグーン,Lv 30 + 0,"56,100",5,36,"46,750","6,346",範囲,221,53,350,"3,900",25462810,対 メタルな敵 ゾンビ 100％の確率で100～120F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）2750004675000330027502600[第3形態][最上位形態][超激レア][対メタル][対ゾンビ]
319-1,5超激レア,,巫女姫ミタマ,Lv 30 + 0,"8,500",8,8,"8,500","1,689",範囲,151,15,250,750,466730,対 全敵（白 無 魔 使 除く） 打たれ強い（被ダメ 1/4～1/5）遠方範囲攻撃（200～400）無効（波動 ふっとばす 止める 遅くする 攻撃力低下）50000850000500500500[第1形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
319-2,5超激レア,,白無垢のミタマ,Lv 30 + 0,"29,750",15,6,"21,250","4,222",範囲,151,15,350,"5,250",47465010,対 全敵（白 無 魔 使 除く） 打たれ強い（被ダメ 1/4～1/5）対 全敵（白 無 魔 使 除く） 100％の確率で100～120F動きを遅くする遠方範囲攻撃（250～650）無効（波動 ふっとばす 止める 遅くする 攻撃力低下）1250002125000175012503500[第2形態][最上位形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
323-1,5超激レア,,さるかに合戦,Lv 30 + 0,"11,560",4,12,"6,120","2,212",範囲,83,18,300,780,226490,対 天使 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）36000612000680360520[第1形態][超激レア][対天使][対ゾンビ]
323-2,5超激レア,,爆音楽奏サルカニヘヴン,Lv 30 + 0,"80,750",4,9,"43,350","4,799",範囲,271,82,460,"5,700",45464810,対 天使 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）無効（遅くする）2550004335000475025503800[第2形態][超激レア][対天使][対ゾンビ]
323-3,5超激レア,,超音楽奏サルカニフェス,Lv 30 + 0,"97,750",4,9,"43,350","5,679",範囲,229,82,460,"5,700",45464810,対 天使 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）無効（遅くする 攻撃力低下）2550004335000575025503800[第3形態][最上位形態][超激レア][対天使][対ゾンビ]
327-1,5超激レア,,メビウス,Lv 30 + 0,"31,960",4,8,"21,760","3,436",範囲,190,71,445,"4,470",37063970,対 赤い敵 超ダメージ（与ダメ x3～4）対 赤い敵 100％の確率でふっとばす1280002176000188012802980[第1形態][超激レア][対赤]
327-2,5超激レア,,奇跡の調和メビウス,Lv 30 + 0,"42,160",4,8,"28,560","4,509",範囲,190,71,445,"4,470",37063970,対 赤い敵 超ダメージ（与ダメ x3～4）対 赤い敵 100％の確率でふっとばす1680002856000248016802980[第2形態][最上位形態][超激レア][対赤]
331-1,5超激レア,,上杉謙信・春,Lv 30 + 0,"52,020",3,13,"17,935","3,711",範囲,145,36,410,"5,475",43464610,対 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 天使 100％の確率でふっとばす1055001793500306010553650[第1形態][超激レア][対天使]
331-2,5超激レア,,上杉謙信・春爛漫,Lv 30 + 0,"61,540",3,13,"29,275","6,057",範囲,145,36,410,"5,475",43464610,対 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 天使 100％の確率でふっとばす1722002927500362017223650[第2形態][最上位形態][超激レア][対天使]
332-1,5超激レア,,道化師エッグダック,Lv 30 + 0,"115,600",2,8,"108,970","13,678",範囲,239,70,430,"5,910",47465010,対 赤い敵 黒い敵 のみに攻撃無効（止める 遅くする）64100010897000680064103940[第1形態][超激レア][対赤][対黒]
332-2,5超激レア,,闇道化サイコダック,Lv 30 + 0,"115,600",2,8,"108,970","13,678",範囲,239,70,430,"5,910",47465010,対 赤い敵 ゾンビ のみに攻撃対 ゾンビ ゾンビキラー（撃破時蘇生無効）64100010897000680064103940[第2形態][最上位形態][超激レア][対赤][対ゾンビ]
334-1,5超激レア,,黒獣ガオウ,Lv 30 + 0,"64,600",4,9,"30,600","4,909",範囲,187,38,480,"6,000",47465010,対 白い敵 超ダメージ（与ダメ x3）無効（波動 ふっとばす）1800003060000380018004000[第1形態][超激レア][対白]
334-2,5超激レア,,皇獣ガオウダーク,Lv 30 + 0,"96,900",4,9,"39,100","6,273",範囲,187,38,480,"6,000",47465010,対 白い敵 超ダメージ（与ダメ x3）対 白い敵 100％の確率で30F動きを止める無効（波動 ふっとばす）2300003910000570023004000[第2形態][最上位形態][超激レア][対白]
335-1,5超激レア,,狐娘ヒメユリ,Lv 30 + 0,"31,960",5,11,"30,090","3,167",範囲,285,60,445,"4,740",34463710,"3連続攻撃 10,030 10,030 10,030（60F 78F 96F）対 浮いてる敵 天使 50％の確率で150～180F動きを遅くする590590590188017703160[第1形態][超激レア][対浮][対天使]"
335-2,5超激レア,,九尾の狐姫ヒメユリ,Lv 30 + 0,"45,390",5,11,"42,840","4,509",範囲,285,60,445,"4,740",34463710,"3連続攻撃 14,280 14,280 14,280（60F 78F 96F）対 浮いてる敵 天使 50％の確率で150～180F動きを遅くする840840840267025203160[第2形態][超激レア][対浮][対天使]"
335-3,5超激レア,,豊穣の狐姫ヒメユリ,Lv 30 + 0,"52,190",5,11,"47,940","5,776",範囲,249,60,445,"4,740",34463710,"3連続攻撃 15,980 15,980 15,980（60F 78F 96F）対 浮いてる敵 天使 50％の確率で180～216F動きを遅くする940940940307028203160[第3形態][最上位形態][超激レア][対浮][対天使]"
336-1,5超激レア,,人魚娘ルリィ,Lv 30 + 0,"59,500",2,8,"42,500","6,407",単体,199,50,380,"4,260",29463210,"3連続攻撃 8,500 8,500 25,500（50F 58F 70F）対 赤い敵 打たれ強い（被ダメ 1/4～1/5）対 赤い敵 100％の確率で150～180F攻撃力50％に低下5005001500350025002840[第1形態][超激レア][対赤]"
336-2,5超激レア,,宝玉の人魚姫ルリィ,Lv 30 + 0,"85,000",2,8,"59,500","8,970",単体,199,50,380,"4,260",29463210,"3連続攻撃 11,900 11,900 35,700（50F 58F 70F）対 赤い敵 打たれ強い（被ダメ 1/4～1/5）対 赤い敵 100％の確率で150～180F攻撃力50％に低下7007002100500035002840[第2形態][超激レア][対赤]"
336-3,5超激レア,,竜宮の人魚姫ルリィ,Lv 30 + 0,"127,500",2,8,"76,500","11,533",単体,199,50,380,"4,260",29463210,"3連続攻撃 15,300 15,300 45,900（50F 58F 70F）対 赤い敵 打たれ強い（被ダメ 1/4～1/5）対 赤い敵 100％の確率で200～240F攻撃力50％に低下9009002700750045002840[第3形態][最上位形態][超激レア][対赤]"
337-1,5超激レア,,ミイラ娘レイカ,Lv 30 + 0,"34,340",4,9,"29,580","3,071",範囲,289,40,450,"4,980",37464010,"2連続攻撃 14,790 14,7900（40F 70F）対 エイリアン ゾンビ 超ダメージ（与ダメ x3～4）対 ゾンビ ゾンビキラー（撃破時蘇生無効）8708700202017403320[第1形態][超激レア][対エイリアン][対ゾンビ]"
337-2,5超激レア,,玉座のミイラ姫レイカ,Lv 30 + 0,"48,960",4,9,"42,160","4,376",範囲,289,40,450,"4,980",37464010,"2連続攻撃 21,080 21,0800（40F 70F）対 エイリアン ゾンビ 超ダメージ（与ダメ x3～4）対 ゾンビ ゾンビキラー（撃破時蘇生無効）124012400288024803320[第2形態][超激レア][対エイリアン][対ゾンビ]"
337-3,5超激レア,,黄金のミイラ姫レイカ,Lv 30 + 0,"48,960",6,9,"42,160","6,170",範囲,205,40,450,"4,980",37464010,"2連続攻撃 21,080 21,0800（40F 70F）対 エイリアン ゾンビ 超ダメージ（与ダメ x3～4）対 ゾンビ ゾンビキラー（撃破時蘇生無効）124012400288024803320[第3形態][最上位形態][超激レア][対エイリアン][対ゾンビ]"
338-1,5超激レア,,プリンセスケリ姫号,Lv 30 + 0,"20,400",3,10,"7,735","1,507",範囲,154,49,410,"3,150",23062570,撃破時お金x24550077350012004552100[第1形態][超激レア]
338-2,5超激レア,,プリンセスケリ姫号CC,Lv 30 + 0,"34,000",3,10,"12,835","2,500",範囲,154,49,410,"3,150",23062570,撃破時お金x275500128350020007552100[第2形態][超激レア]
338-3,5超激レア,,プレミアムケリ姫号CC,Lv 30 + 0,"47,600",3,15,"20,485","3,991",範囲,154,49,410,"3,150",23062570,撃破時お金x21205002048500280012052100[第3形態][最上位形態][超激レア]
339-1,5超激レア,,今川義元,Lv 30 + 0,"29,410",3,8,"20,570","2,188",範囲,282,113,425,"4,440",39464210,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 黒い敵 100％の確率で180～216F攻撃力50％に低下遠方範囲攻撃（250～700）1210002057000173012102960[第1形態][超激レア][対黒]
339-2,5超激レア,,武神・今川義元,Lv 30 + 0,"41,820",3,8,"29,240","3,111",範囲,282,113,425,"4,440",39464210,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 黒い敵 100％の確率で180～216F攻撃力50％に低下遠方範囲攻撃（250～700）1720002924000246017202960[第2形態][超激レア][対黒]
339-3,5超激レア,,燐火の武神・今川義元,Lv 30 + 0,"54,230",3,8,"29,240","3,111",範囲,282,113,450,"4,440",39464210,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 黒い敵 100％の確率で270～324F攻撃力50％に低下遠方範囲攻撃（250～700）1720002924000319017202960[第3形態][最上位形態][超激レア][対黒]
342-1,5超激レア,,失われし世界のユキ,Lv 30 + 0,"17,000",5,10,"14,450","1,837",範囲,236,43,445,"4,320",31463410,対 天使 エイリアン 超ダメージ（与ダメ x3～4）85000144500010008502880[第1形態][超激レア][対天使][対エイリアン]
342-2,5超激レア,,失われし世界のユキ＆ネコ,Lv 30 + 0,"34,000",5,10,"28,050","3,581",範囲,235,56,445,"4,320",31463410,対 天使 エイリアン 超ダメージ（与ダメ x3～4）1650002805000200016502880[第2形態][超激レア][対天使][対エイリアン]
342-3,5超激レア,,失われし世界のネコ耳ユキ,Lv 30 + 0,"42,500",5,10,"34,000","4,340",範囲,235,56,445,"4,320",31463410,対 天使 エイリアン 超ダメージ（与ダメ x3～4）100％の確率でバリアブレイク無効（ふっとばす）2000003400000250020002880[第3形態][最上位形態][超激レア][対天使][対エイリアン]
346-1,5超激レア,,ミシェリア,Lv 30 + 0,"38,250",4,8,"28,050","3,449",範囲,244,29,415,"4,500",40464310,対 浮いてる敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 浮いてる敵 50％の確率で120～144F動きを止める1650002805000225016503000[第1形態][超激レア][対浮]
346-2,5超激レア,,ミシェリアCC,Lv 30 + 0,"51,000",4,8,"38,250","4,703",範囲,244,29,415,"4,500",40464310,対 浮いてる敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 浮いてる敵 50％の確率で120～144F動きを止める2250003825000300022503000[第2形態][超激レア][対浮]
346-3,5超激レア,,午睡のミシェリアCC,Lv 30 + 0,"63,750",4,8,"48,450","5,548",範囲,262,29,415,"4,500",40464310,対 浮いてる敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 浮いてる敵 100％の確率で120～144F動きを止める2850004845000375028503000[第3形態][最上位形態][超激レア][対浮]
347-1,5超激レア,,とどめき,Lv 30 + 0,"28,900",4,11,"23,460","3,573",範囲,197,22,440,"3,900",37464010,対 エイリアン ゾンビ 50％の確率で120～144F動きを遅くする対 ゾンビ ゾンビキラー（撃破時蘇生無効）1380002346000170013802600[第1形態][超激レア][対エイリアン][対ゾンビ]
347-2,5超激レア,,とどめきCC,Lv 30 + 0,"40,800",4,11,"33,660","5,126",範囲,197,22,440,"3,900",37464010,対 エイリアン ゾンビ 50％の確率で120～144F動きを遅くする対 ゾンビ ゾンビキラー（撃破時蘇生無効）1980003366000240019802600[第2形態][最上位形態][超激レア][対エイリアン][対ゾンビ]
351-1,5超激レア,,ニセたま軍団,Lv 30 + 0,"45,900",5,24,"23,782","5,531",範囲,129,58,410,"4,050",35463810,対 赤い敵 エイリアン 40％の確率でふっとばす1399002378200270013992700[第1形態][超激レア][対赤][対エイリアン]
351-2,5超激レア,,ネコニセたま軍団,Lv 30 + 0,"45,900",5,24,"23,782","5,531",範囲,129,58,410,"4,050",35463810,対 赤い敵 エイリアン 40％の確率でふっとばす1399002378200270013992700[第2形態][最上位形態][超激レア][対赤][対エイリアン]
352-1,5超激レア,,双掌星のシシル＆コマリ,Lv 30 + 0,"18,700",4,22,"15,810","3,920",範囲,121,20,350,"3,900",21462410,"3連続攻撃 5,270 5,270 5,270（20F 43F 82F）対 黒い敵 エイリアン 超ダメージ（与ダメ x3～4）31031031011009302600[第1形態][超激レア][対黒][対エイリアン]"
352-2,5超激レア,,双掌星のシシル＆コマリΦ,Lv 30 + 0,"37,400",4,22,"23,460","5,817",範囲,121,20,350,"3,900",21462410,"3連続攻撃 7,820 7,820 7,820（20F 43F 82F）対 黒い敵 エイリアン 超ダメージ（与ダメ x3～4）460460460220013802600[第2形態][超激レア][対黒][対エイリアン]"
352-3,5超激レア,,双輝星のシシル＆コマリΦ,Lv 30 + 0,"37,400",4,32,"28,560","7,081",範囲,121,20,350,"3,900",18462110,"3連続攻撃 9,520 9,520 9,520（20F 43F 82F）対 黒い敵 エイリアン 超ダメージ（与ダメ x3～4）無効（攻撃力低下）560560560220016802600[第3形態][最上位形態][超激レア][対黒][対エイリアン]"
355-1,5超激レア,,常夏の果実カイ,Lv 30 + 0,"73,100",2,15,"26,435","5,019",範囲,158,51,175,"3,990",21462410,対 黒い敵 ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）1555002643500430015552660[第1形態][超激レア][対黒][対ゾンビ]
355-2,5超激レア,,常夏の果実カイμ,Lv 30 + 0,"96,900",2,15,"42,415","8,053",範囲,158,51,175,"3,990",21462410,対 黒い敵 ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）2495004241500570024952660[第2形態][最上位形態][超激レア][対黒][対ゾンビ]
356-1,5超激レア,,観測兵器ガリレオ,Lv 30 + 0,"40,800",8,8,"74,800","10,486",範囲,214,133,450,"4,500",53465610,対 全敵（白 無 魔 使 除く） のみに攻撃対 ゾンビ ゾンビキラー（撃破時蘇生無効）4400007480000240044003000[第1形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
356-2,5超激レア,,時空基地アルマゲドン,Lv 30 + 0,"40,800",8,8,"74,800","10,486",範囲,214,133,450,"4,500",53465610,対 全敵（白 無 魔 使 除く） のみに攻撃対 ゾンビ ゾンビキラー（撃破時蘇生無効）4400007480000240044003000[第2形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
356-3,5超激レア,,超時空基地アルマゲドン,Lv 30 + 0,"40,800",8,8,"88,400","12,393",範囲,214,133,470,"4,500",53465610,対 全敵（白 無 魔 使 除く） のみに攻撃対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲全方位攻撃（-470～470）5200008840000240052003000[第3形態][最上位形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
358-1,5超激レア,,狼娘ディル,Lv 30 + 0,"29,750",5,12,"20,961","3,811",範囲,165,30,415,"4,620",35463810,"3連続攻撃 6,987 6,987 6,987（30F 60F 90F）対 天使 エイリアン 40％の確率でふっとばす411411411175012333080[第1形態][超激レア][対天使][対エイリアン]"
358-2,5超激レア,,虚飾の狼姫ディル,Lv 30 + 0,"42,500",5,12,"29,985","5,452",範囲,165,30,415,"4,620",35463810,"3連続攻撃 9,995 9,995 9,995（30F 60F 90F）対 天使 エイリアン 40％の確率でふっとばす588588588250017643080[第2形態][超激レア][対天使][対エイリアン]"
358-3,5超激レア,,道化の狼姫ディル,Lv 30 + 0,"42,500",5,12,"29,985","7,434",範囲,121,30,415,"4,620",35463810,"3連続攻撃 9,995 9,995 9,995（30F 60F 90F）対 天使 エイリアン 40％の確率でふっとばす588588588250017643080[第3形態][最上位形態][超激レア][対天使][対エイリアン]"
359-1,5超激レア,,ゾンビ娘ヴェルヴェーヌ,Lv 30 + 0,"37,400",3,10,"11,220","1,523",範囲,221,40,345,"3,750",27463010,"3連続攻撃 1,870 3,740 5,610（40F 50F 60F）15％の確率でクリティカル11022033022006602500[第1形態][超激レア][対メタル]"
359-2,5超激レア,,死霊の花嫁ヴェルヴェーヌ,Lv 30 + 0,"51,000",3,10,"15,300","2,077",範囲,221,40,345,"3,750",27463010,"3連続攻撃 2,550 5,100 7,650（40F 50F 60F）15％の確率でクリティカル15030045030009002500[第2形態][超激レア][対メタル]"
359-3,5超激レア,,満腹の花嫁ヴェルヴェーヌ,Lv 30 + 0,"64,600",3,10,"15,300","2,077",範囲,221,40,345,"3,750",27463010,"3連続攻撃 2,550 5,100 7,650（40F 50F 60F）25％の確率でクリティカル15030045038009002500[第3形態][最上位形態][超激レア][対メタル]"
360-1,5超激レア,,火の精霊メララ,Lv 30 + 0,"19,380",3,10,"18,700","2,328",範囲,241,88,330,"1,170",506770,対 エイリアン 超ダメージ（与ダメ x3～4）無効（ワープ）110000187000011401100780[第1形態][超激レア][対エイリアン]
360-2,5超激レア,,火炎の精霊メラバーン,Lv 30 + 0,"42,840",3,8,"33,660","4,190",範囲,241,88,390,"3,780",24462710,対 エイリアン 超ダメージ（与ダメ x3～4）対 エイリアン 打たれ強い（被ダメ 1/4～1/5）100％の確率でバリアブレイク無効（ワープ）1980003366000252019802520[第2形態][超激レア][対エイリアン]
360-3,5超激レア,,火炎の精霊王メラバーニング,Lv 30 + 0,"53,890",3,8,"42,160","5,248",範囲,241,88,390,"3,780",24462710,対 エイリアン 超ダメージ（与ダメ x3～4）対 エイリアン 打たれ強い（被ダメ 1/4～1/5）100％の確率でバリアブレイク無効（ワープ）2480004216000317024802520[第3形態][最上位形態][超激レア][対エイリアン]
